1,-122.249568809999970,45.301502104000065
2,-122.588150657999960,45.188080986000045
3,-122.935738428999970,45.536935795000034
4,-122.356682460999990,45.661258382000028
5,-122.630306742999950,45.501623017000043
6,-122.367695506999950,45.383418658000039
7,-122.674037841999960,45.694830957000079
8,-122.210409280999950,45.611722058000055
9,-122.804418721999980,45.678707853000049
10,-122.220826446999980,45.216287520000037
11,-122.651196147999940,45.325153749000037
12,-122.190555977999960,45.217618628000025
13,-122.797780119999970,45.203368250000040
14,-122.726373358999980,45.402615069000035
15,-122.300462703999980,45.179289332000053
16,-122.713026461999960,45.318744813000080
17,-122.648964772999990,45.322612891000063
18,-123.001638638999960,45.264793306000058
19,-122.974897205999980,45.482568700000058
20,-122.477625842999940,45.653644111000062
21,-122.347564441999960,45.192545255000027
22,-122.777684017999950,45.507333668000058
23,-122.775358974999960,45.355699283000035
24,-122.928477721999970,45.609745122000049
25,-122.725708098999970,45.658841552000069
26,-122.334324608999960,45.302416636000032
27,-122.441916389999960,45.694139967000069
28,-122.218821346999960,45.307405358000040
29,-122.420200283999970,45.633620183000062
30,-122.456154384999990,45.397179118000054
31,-122.202326589999980,45.333255741000073
32,-122.673064478999950,45.412713211000039
33,-122.609989948999950,45.513292747000037
34,-122.232368312999990,45.534936699000070
35,-122.995702352999960,45.479813680000063
36,-122.500395357999990,45.625651995000055
37,-122.756430327999960,45.629260003000070
38,-122.793655940999940,45.439999670000077
39,-122.887082231999950,45.586815241000068
40,-122.850102007999960,45.383226980000074
41,-122.180245901999970,45.327714299000036
42,-122.222292427999950,45.513325967000071
43,-122.937982424999970,45.649906916000077
44,-122.656004944999950,45.513127577000034
45,-122.408710227999960,45.697834717000035
46,-122.226888781999950,45.714649046000034
47,-122.442076236999980,45.331087533000073
48,-122.546413566999950,45.180630507000046
49,-122.191933601999950,45.541775066000071
50,-122.596166090999990,45.389579993000041
51,-122.630127877999940,45.411646685000051
52,-122.769941371999950,45.540439258000049
53,-122.904168396999980,45.518345136000050
54,-122.389102491999950,45.467250565000029
55,-122.272063735999950,45.444330800000046
56,-122.326677710999950,45.306922578000069
57,-122.320238363999980,45.599038405000044
58,-122.467926669999940,45.511726415000055
59,-122.679701578999980,45.480254902000070
60,-122.508321374999980,45.180387496000037
61,-122.903207917999960,45.346682877000035
62,-122.816348999999950,45.693792157000075
63,-122.937669787999990,45.185281488000044
64,-122.240952393999980,45.535967110000058
65,-122.699716997999990,45.239016717000027
66,-122.958615554999990,45.343626364000045
67,-122.752723306999940,45.319188019000080
68,-122.711761928999980,45.268272427000056
69,-122.282275757999970,45.500623135000069
70,-122.318407297999950,45.164649409000049
71,-122.343790197999970,45.299971594000056
72,-122.501471548999970,45.631918192000057
73,-122.881869302999970,45.248563092000040
74,-122.755877132999960,45.449835991000043
75,-122.317328277999990,45.614831842000058
76,-122.504408832999960,45.272905359000049
77,-122.727768324999940,45.324808925000070
78,-122.374637840999980,45.194476805000079
79,-122.297937582999960,45.704700462000062
80,-122.404589781999960,45.513156280000032
81,-122.403574967999990,45.256123381000066
